ID,source_url,type,alignment_with_topic,spelling_grammar_style,clarity_of_view_point,arguments_supporting_details,overall
3076,https://essayforum.com/writing/paying-taxes-enough-attempt-77630/,Argumentative,3,4,3,4,14
3077,https://essayforum.com/writing/snowman-revenge-built-hydrant-74358/,Narrative,2,2,1,2,7
3078,https://essayforum.com/writing/bring-foreign-workers-89939/,Argumentative,3,3,3,4,13
3079,https://essayforum.com/writing/news-plays-important-part-people-lives-96030/,Argumentative,2,3,3,2,10
3080,https://essayforum.com/writing/opinions-divided-question-noise-restricted-80925/,Argumentative,3,4,3,4,14
3081,https://essayforum.com/writing/countries-people-find-work-move-away-93691/,Argumentative,3,4,3,4,14
3082,https://essayforum.com/writing/higher-number-sport-matches-played-males-88498/,Argumentative,3,3,3,4,13
3083,https://essayforum.com/writing/dogs-friends-meat-73582/,Argumentative,4,4,3,3,14
3084,https://essayforum.com/writing/exams-best-method-assessing-educational-77555/,Argumentative,3,4,3,4,14
3085,https://essayforum.com/writing/celebrating-food-traditional-change-fast-75859/,Argumentative,3,3,3,4,13
3086,https://essayforum.com/writing/compare-contrast-knowledge-gained-experiment-86297/,Argumentative,3,3,3,4,13
3087,https://essayforum.com/writing/part-education-exams-87123/,Argumentative,3,4,3,4,14
3088,https://essayforum.com/writing/rise-standard-living-coutry-87515/,Argumentative,2,3,3,3,11
3089,https://essayforum.com/writing/increasingly-large-numbers-students-92757/,Argumentative,2,3,3,4,12
3090,https://essayforum.com/writing/everyone-stay-school-agree-idea-90157/,Argumentative,3,3,3,4,13
3091,https://essayforum.com/writing/growth-online-shopping-one-day-lead-shops-86584/,Informative,3,3,3,4,13
3092,https://essayforum.com/writing/discuss-effects-modern-technology-82478/,Argumentative,3,4,3,4,14
3093,https://essayforum.com/writing/effect-social-networking-sites-85689/,Argumentative,2,3,3,3,11
3094,https://essayforum.com/writing/people-becoming-seriously-overweight-95791/,Argumentative,4,4,3,4,15
3095,https://essayforum.com/writing/higher-number-young-adults-society-advantages-80076/,Argumentative,3,4,3,3,13
3096,https://essayforum.com/writing/material-possessions-kindness-trust-78607/,Argumentative,3,4,3,4,14
3097,https://essayforum.com/writing/hard-copy-version-newspapers-magazines-great-82685/,Argumentative,2,4,3,4,13
3098,https://essayforum.com/writing/causes-solutions-international-tourism-79332/,Argumentative,3,3,3,4,13
3099,https://essayforum.com/writing/effects-technology-relationships-85506/,Argumentative,3,4,3,4,14
3100,https://essayforum.com/writing/treacherous-trip-ratchaprapa-dam-81792/,Narrative,3,3,3,2,11
3101,https://essayforum.com/writing/help-correction-academic-consumer-89189/,Argumentative,2,3,3,3,11
3102,https://essayforum.com/writing/international-tourism-brings-negative-77514/,Argumentative,3,3,3,4,13
3103,https://essayforum.com/writing/beside-maximizing-profit-companies-care-making-91223/,Argumentative,3,4,4,4,15
3104,https://essayforum.com/writing/best-way-learn-following-examples-set-agree-89625/,Argumentative,3,4,3,4,14
3105,https://essayforum.com/writing/writting-action-speak-louder-words-85694/,Argumentative,2,3,3,2,10
3106,https://essayforum.com/writing/environmental-problems-solutions-ways-humans-90715/,Argumentative,3,4,4,4,15
3107,https://essayforum.com/writing/test-heavier-weight-fitness-79690/,Argumentative,2,3,3,4,12
3108,https://essayforum.com/writing/cycling-popular-places-increase-popularity-89475/,Argumentative,2,4,2,2,10
3109,https://essayforum.com/writing/professional-sportsmen-become-popular-salaries-78673/,Argumentative,2,3,3,3,11
3110,https://essayforum.com/writing/think-advantages-taking-risks-94370/,Argumentative,3,3,3,4,13
3111,https://essayforum.com/writing/crimes-rising-young-people-cause-87369/,Argumentative,2,3,2,3,10
3112,https://essayforum.com/writing/right-university-graduates-earn-money-well-85243/,Argumentative,3,4,3,4,14
3113,https://essayforum.com/writing/write-news-poor-old-man-returned-billion-vnd-89628/,Informative,3,4,3,3,13
3114,https://essayforum.com/writing/caused-deforestation-around-world-solution-78596/,Argumentative,3,3,4,4,14
3115,https://essayforum.com/writing/gender-inequality-aspect-professional-zone-78531/,Argumentative,3,2,3,2,10
3116,https://essayforum.com/writing/punish-children-86670/,Argumentative,3,4,3,4,14
3117,https://essayforum.com/writing/charge-activities-related-scientific-research-79879/,Argumentative,3,4,3,4,14
3118,https://essayforum.com/writing/environment-agree-electric-cars-fossil-fuel-88098/,Argumentative,3,4,3,4,14
3119,https://essayforum.com/writing/test-exercise-alone-group-people-79147/,Argumentative,3,3,3,3,12
3120,https://essayforum.com/writing/idea-imposing-university-education-charge-85961/,Argumentative,3,4,3,3,13
3121,https://essayforum.com/writing/motivation-taking-tesol-program-monash-76362/,Letter,3,3,3,2,11
3122,https://essayforum.com/writing/channels-show-men-sports-women-case-92609/,Argumentative,3,4,3,4,14
3123,https://essayforum.com/writing/role-constructing-free-libraries-town-94185/,Argumentative,2,4,3,2,11
3124,https://essayforum.com/writing/youngsters-commit-crimes-treated-authorities-91036/,Argumentative,2,3,3,4,12
3125,https://essayforum.com/writing/students-study-science-food-learning-important-91462/,Argumentative,3,4,3,4,14
3126,https://essayforum.com/writing/contradictory-opinions-hosting-athletics-94297/,Argumentative,2,3,3,4,12
3127,https://essayforum.com/writing/bussines-administration-statment-global-korea-93325/,Letter,4,4,3,2,13
3128,https://essayforum.com/writing/biggest-challenge-help-improve-memoir-92363/,Narrative,2,3,3,2,10
3129,https://essayforum.com/writing/shortage-accommodation-big-cities-85581/,Argumentative,2,3,3,3,11
3130,https://essayforum.com/writing/playing-video-games-happiest-moment-life-85693/,Narrative,3,3,2,3,11
3131,https://essayforum.com/writing/creative-approach-teach-engineering-everyone-73450/,Analytical,2,3,3,2,10
3132,https://essayforum.com/writing/agree-young-people-give-enough-time-help-89820/,Argumentative,3,4,3,2,12
3133,https://essayforum.com/writing/idea-people-own-house-instead-renting-one-91048/,Argumentative,2,2,3,3,10
3134,https://essayforum.com/writing/young-people-influence-society-decisions-85386/,Argumentative,3,4,3,3,13
3135,https://essayforum.com/writing/people-prefer-help-support-directly-local-90199/,Argumentative,2,3,3,4,12
3136,https://essayforum.com/writing/positive-negative-impacts-robots-86248/,Argumentative,2,3,3,4,12
3137,https://essayforum.com/writing/famous-people-treated-unfairly-media-given-81225/,Argumentative,3,4,4,4,15
3138,https://essayforum.com/writing/old-buildings-worth-preserving-96087/,Argumentative,2,3,3,2,10
3139,https://essayforum.com/writing/brain-drain-poor-countries-seeking-solutions-79414/,Argumentative,3,3,3,4,13
3140,https://essayforum.com/writing/university-accept-same-number-men-women-77709/,Argumentative,3,3,3,4,13
3141,https://essayforum.com/writing/discussion-effects-international-89405/,Argumentative,3,4,3,3,13
3142,https://essayforum.com/writing/increasing-price-gas-electricity-wise-opinion-76494/,Argumentative,3,4,3,2,12
3143,https://essayforum.com/writing/university-students-study-whatever-like-86611/,Argumentative,3,3,3,4,13
3144,https://essayforum.com/writing/sources-energy-problems-solutions-81013/,Argumentative,3,3,3,4,13
3145,https://essayforum.com/writing/tech-made-shopping-easier-costumers-satisfied-88576/,Argumentative,2,3,3,3,11
3146,https://essayforum.com/writing/people-living-large-cities-suffering-issues-90319/,Problem-Solution,2,3,3,2,10
3147,https://essayforum.com/writing/people-believe-government-make-college-free-90106/,Argumentative,2,3,3,3,11
3148,https://essayforum.com/writing/governments-make-laws-people-nutritions-food-90281/,Argumentative,2,3,3,4,12
3149,https://essayforum.com/writing/advantages-disadvantages-life-house-compared-79747/,Argumentative,2,3,3,3,11
3150,https://essayforum.com/writing/public-spending-promoting-healthy-lifestyle-91131/,Argumentative,3,3,3,4,13
3151,https://essayforum.com/writing/limits-amount-years-teacher-may-teach-same-88942/,Argumentative,3,4,3,4,14
3152,https://essayforum.com/writing/printed-newspaper-online-important-80354/,Argumentative,3,3,3,4,13
3153,https://essayforum.com/writing/although-lot-translation-software-available-93071/,Argumentative,2,4,3,4,13
3154,https://essayforum.com/writing/health-life-habits-89700/,Argumentative,3,3,3,4,13
3155,https://essayforum.com/writing/lived-world-technology-days-opinion-77727/,Argumentative,3,3,3,4,13
3156,https://essayforum.com/writing/schools-spending-time-teaching-traditional-93567/,Argumentative,2,3,3,4,12
3157,https://essayforum.com/writing/traffic-congestion-problem-solution-87216/,Argumentative,3,4,3,4,14
3158,https://essayforum.com/writing/check-alcohol-abuse-problems-solutions-92991/,Argumentative,3,3,3,4,13
3159,https://essayforum.com/writing/days-true-parents-spend-time-children-86429/,Argumentative,3,3,3,4,13
3160,https://essayforum.com/writing/schools-longer-necessary-internet-agree-76649/,Argumentative,3,3,4,4,14
3161,https://essayforum.com/writing/authority-expected-allocate-budget-railroads-81923/,Argumentative,3,3,3,4,13
3162,https://essayforum.com/writing/despite-improvements-vehicle-technology-large-87041/,Argumentative,3,4,3,4,14
3163,https://essayforum.com/writing/discuss-employees-forced-disclosure-private-85103/,Argumentative,2,3,3,4,12
3164,https://essayforum.com/writing/reading-books-watching-films-television-80305/,Argumentative,2,3,3,4,12
3165,https://essayforum.com/writing/space-reasearch-waste-money-academic-88866/,Argumentative,3,3,3,4,13
3166,https://essayforum.com/writing/people-care-enough-environmental-issues-95796/,Argumentative,2,2,2,2,8
3167,https://essayforum.com/writing/study-concentration-schools-test-88519/,Argumentative,2,4,3,3,12
3168,https://essayforum.com/writing/causes-solutions-people-prefer-watch-foreign-91441/,Argumentative,3,4,3,4,14
3169,https://essayforum.com/writing/factories-built-serve-massive-production-77284/,Argumentative,3,4,3,3,13
3170,https://essayforum.com/writing/affect-global-warming-92264/,Argumentative,3,4,3,4,14
3171,https://essayforum.com/writing/countries-improve-standard-living-90226/,Argumentative,2,3,2,4,11
3172,https://essayforum.com/writing/ongoing-discussion-boys-girls-benefits-mixed-79740/,Argumentative,2,3,3,4,12
3173,https://essayforum.com/writing/social-health-care-old-reasons-93942/,Argumentative,2,3,3,4,12
3174,https://essayforum.com/writing/going-overseas-learn-language-culture-agree-87114/,Argumentative,2,4,3,4,13
3175,https://essayforum.com/writing/scientific-research-carried-controlled-80683/,Argumentative,3,3,3,4,13
3176,https://essayforum.com/writing/becoming-increasingly-popular-year-off-going-77185/,Argumentative,3,4,4,4,15
3177,https://essayforum.com/writing/fewer-become-teacher-secondary-school-give-93102/,Argumentative,2,3,3,3,11
3178,https://essayforum.com/writing/contemporary-society-witnessed-significant-73918/,Argumentative,3,4,3,4,14
3179,https://essayforum.com/writing/benefits-completing-university-course-85771/,Argumentative,3,2,3,3,11
3180,https://essayforum.com/writing/people-suffer-pressures-different-present-past-78506/,Argumentative,3,3,3,4,13
3181,https://essayforum.com/writing/increasing-trend-living-studing-abroad-75904/,Argumentative,2,4,2,2,10
3182,https://essayforum.com/writing/learning-foreign-language-travel-work-85572/,Argumentative,3,3,3,4,13
3183,https://essayforum.com/writing/traffic-roads-become-problem-nearly-world-86442/,Argumentative,2,2,2,4,10
3184,https://essayforum.com/writing/buildings-recently-constructed-follow-form-93261/,Argumentative,2,4,3,4,13
3185,https://essayforum.com/writing/space-exploration-necessary-continue-costly-82587/,Argumentative,2,4,3,3,12
3186,https://essayforum.com/writing/important-own-home-87147/,Argumentative,2,3,3,4,12
3187,https://essayforum.com/writing/television-advertising-directed-towards-young-82301/,Argumentative,2,3,3,4,12
3188,https://essayforum.com/writing/large-number-animal-species-likely-extinct-86962/,Argumentative,3,4,3,4,14
3189,https://essayforum.com/writing/sharing-freely-information-caring-importance-81905/,Argumentative,2,2,3,4,11
3190,https://essayforum.com/writing/working-hours-reduced-77633/,Argumentative,3,4,3,2,12
3191,https://essayforum.com/writing/children-watching-instead-doing-80373/,Cause-Effect,3,4,3,4,14
3192,https://essayforum.com/writing/effective-method-dealing-rising-crime-rate-79906/,Argumentative,3,3,3,4,13
3193,https://essayforum.com/writing/causes-crime-activities-prevent-rise-criminal-92761/,Argumentative,2,3,3,4,12
3194,https://essayforum.com/writing/traveling-group-alone-92798/,Argumentative,4,3,3,4,14
3195,https://essayforum.com/writing/regarding-government-spending-targeted-93304/,Argumentative,3,3,3,3,12
3196,https://essayforum.com/writing/studying-abroad-becomes-one-popular-students-87849/,Argumentative,3,3,3,3,12
3197,https://essayforum.com/writing/wealth-power-growth-76783/,Argumentative,3,4,3,4,14
3198,https://essayforum.com/writing/studying-abroad-95457/,Argumentative,3,4,3,4,14
3199,https://essayforum.com/writing/living-throw-away-society-causes-problems-90287/,Argumentative,3,4,3,4,14
3200,https://essayforum.com/writing/unethical-methods-advertising-85206/,Argumentative,3,4,3,4,14
3201,https://essayforum.com/writing/people-think-rich-countries-help-poor-80090/,Argumentative,2,3,3,4,12
3202,https://essayforum.com/writing/intelligence-important-component-leadership-93751/,Argumentative,2,3,3,4,12
3203,https://essayforum.com/writing/celebrities-viewpoints-wide-range-91699/,Argumentative,3,4,3,4,14
3204,https://essayforum.com/writing/independent-events-experiences-ceremonies-77599/,Argumentative,4,3,3,4,14
3205,https://essayforum.com/writing/people-believe-happiness-directly-related-93603/,Argumentative,3,4,3,4,14
3206,https://essayforum.com/writing/questbridge-career-goals-question-two-word-80541/,Narrative,2,3,2,2,9
3207,https://essayforum.com/writing/problems-caused-living-foreign-country-86186/,Argumentative,2,3,3,4,12
3208,https://essayforum.com/writing/schools-allocate-same-amount-money-sport-78501/,Argumentative,3,3,3,3,12
3209,https://essayforum.com/writing/use-renewable-energy-risk-environment-72268/,Argumentative,3,3,3,4,13
3210,https://essayforum.com/writing/believe-school-place-learn-good-85474/,Argumentative,3,3,3,4,13
3211,https://essayforum.com/writing/viewpoints-advertising-93395/,Argumentative,3,3,3,4,13
3212,https://essayforum.com/writing/music-school-give-opinion-85887/,Argumentative,2,3,3,3,11
3213,https://essayforum.com/writing/individuals-nothing-improve-86289/,Argumentative,3,4,3,4,14
3214,https://essayforum.com/writing/question-gmos-viable-solution-feed-increasing-96194/,Argumentative,2,3,3,3,11
3215,https://essayforum.com/writing/announcement-constructing-great-manufacturing-76077/,Argumentative,3,3,3,4,13
3216,https://essayforum.com/writing/causes-solutions-urbanization-86249/,Argumentative,3,4,3,4,14
3217,https://essayforum.com/writing/advertisements-appeared-ubiquitously-daily-life-86397/,Argumentative,3,4,3,4,14
3218,https://essayforum.com/writing/children-spend-time-watching-playing-computer-85614/,Argumentative,3,4,3,4,14
3219,https://essayforum.com/writing/harder-study-school-90065/,Argumentative,3,4,4,4,15
3220,https://essayforum.com/writing/discussion-main-environmental-problem-94894/,Argumentative,3,4,4,4,15
3221,https://essayforum.com/writing/entering-college-young-people-advised-year-80498/,Argumentative,3,3,3,4,13
3222,https://essayforum.com/writing/countries-celebrities-earn-higher-salaries-91540/,Argumentative,2,3,3,4,12
3223,https://essayforum.com/writing/equal-investment-railways-roads-82742/,Argumentative,2,4,4,4,14
3224,https://essayforum.com/writing/rich-countries-giving-money-poor-96086/,Argumentative,3,4,3,4,14
3225,https://essayforum.com/writing/parents-give-children-everything-ask-like-81932/,Argumentative,2,4,3,4,13
3226,https://essayforum.com/writing/passion-academic-subject-driven-keep-going-94665/,Narrative,3,4,3,4,14
3227,https://essayforum.com/writing/belief-country-national-budget-ought-used-90924/,Argumentative,3,3,3,4,13
3228,https://essayforum.com/writing/threat-nuclear-weapons-maintains-world-peace-93394/,Argumentative,3,4,3,4,14
3229,https://essayforum.com/writing/children-organized-activities-free-time-94909/,Argumentative,3,4,3,4,14
3230,https://essayforum.com/writing/education-free-agree-86388/,Argumentative,2,3,3,4,12
3231,https://essayforum.com/writing/agree-music-good-way-bring-people-different-93675/,Argumentative,3,4,3,4,14
3232,https://essayforum.com/writing/ordinary-people-huge-organizations-said-87698/,Argumentative,3,4,3,4,14
3233,https://essayforum.com/writing/choosing-option-celpip-test-80544/,Argumentative,2,3,3,3,11
3234,https://essayforum.com/writing/increasing-elderly-country-80258/,Argumentative,3,3,3,2,11
3235,https://essayforum.com/writing/channels-give-equal-time-women-sport-men-89630/,Argumentative,2,4,3,3,12
3236,https://essayforum.com/writing/discuss-views-give-opinion-85253/,Argumentative,3,4,3,4,14
3237,https://essayforum.com/writing/review-implementing-strictly-noise-controls-82687/,Argumentative,3,2,3,4,12
3238,https://essayforum.com/writing/crime-level-assessment-85656/,Argumentative,3,4,3,4,14
3239,https://essayforum.com/writing/afford-house-instead-renting-one-tremendously-89462/,Argumentative,3,4,3,3,13
3240,https://essayforum.com/writing/computers-believed-smarter-humans-several-90033/,Argumentative,3,3,3,4,13
3241,https://essayforum.com/writing/aging-population-one-alarming-issues-91093/,Argumentative,4,4,3,4,15
3242,https://essayforum.com/writing/friends-colleagues-77166/,Argumentative,3,4,3,3,13
3243,https://essayforum.com/writing/countries-government-prioritises-economic-94849/,Argumentative,3,3,3,3,12
3244,https://essayforum.com/writing/people-prison-become-good-citizens-later-96102/,Argumentative,3,4,3,4,14
3245,https://essayforum.com/writing/different-weight-england-95202/,Informative,3,3,3,4,13
3246,https://essayforum.com/writing/controversial-information-kept-secret-87139/,Argumentative,3,3,3,3,12
3247,https://essayforum.com/writing/people-think-teenagers-required-unpaid-work-93398/,Argumentative,3,3,4,4,14
3248,https://essayforum.com/writing/developed-countries-give-types-help-poor-80269/,Argumentative,3,4,3,4,14
3249,https://essayforum.com/writing/traffic-problem-major-cities-causes-solutions-91168/,Cause-Solution,3,4,3,3,13
3250,https://essayforum.com/writing/fewer-young-people-choosing-become-90578/,Argumentative,3,3,3,4,13
3251,https://essayforum.com/writing/television-entertain-86719/,Argumentative,2,3,3,2,10
3252,https://essayforum.com/writing/working-studying-home-using-cloud-89859/,Argumentative,3,4,3,4,14
3253,https://essayforum.com/writing/world-experiencing-dramatic-increase-93383/,Argumentative,2,3,3,4,12
3254,https://essayforum.com/writing/nobody-buy-printed-newspapers-books-able-read-87036/,Argumentative,2,4,3,3,12
3255,https://essayforum.com/writing/countries-level-crime-increasing-crimes-91493/,Argumentative,3,4,3,3,13
3256,https://essayforum.com/writing/better-repuire-school-uniforms-argumentative-85748/,Argumentative,3,4,3,3,13
3257,https://essayforum.com/writing/video-games-played-children-88460/,Argumentative,3,4,3,3,13
3258,https://essayforum.com/writing/waste-money-establish-libraries-public-use-73747/,Argumentative,3,3,3,4,13
3259,https://essayforum.com/writing/leadership-summit-makes-presence-imperative-78755/,Letter,3,3,2,3,11
3260,https://essayforum.com/writing/everyone-stop-eating-meat-order-good-health-90278/,Argumentative,3,4,3,4,14
3261,https://essayforum.com/writing/positive-negative-impacts-87370/,Argumentative,3,3,3,4,13
3262,https://essayforum.com/writing/number-people-opt-live-alone-increasing-86969/,Argumentative,2,3,3,3,11
3263,https://essayforum.com/writing/write-surveillance-modern-life-91637/,Argumentative,2,3,2,2,9
3264,https://essayforum.com/writing/lot-young-people-spend-time-sitting-front-76502/,Argumentative,3,4,3,4,14
3265,https://essayforum.com/writing/crucial-part-happy-lies-one-everyday-attitude-75336/,Argumentative,4,4,4,4,16
3266,https://essayforum.com/writing/origin-success-77024/,Argumentative,3,3,3,2,11
3267,https://essayforum.com/writing/artists-attention-scientists-80022/,Argumentative,3,4,3,4,14
3268,https://essayforum.com/writing/overpopulation-problem-solution-88766/,Argumentative,3,4,3,4,14
3269,https://essayforum.com/writing/thee-days-communication-people-revolutionised-90668/,Argumentative,3,4,3,4,14
3270,https://essayforum.com/writing/ielt-causes-people-like-online-meeting-95520/,Argumentative,3,3,3,3,12
3271,https://essayforum.com/writing/growing-number-overweight-people-putting-78815/,Argumentative,2,4,3,2,11
3272,https://essayforum.com/writing/air-pollution-protect-environment-write-91329/,Argumentative,3,3,3,4,13
3273,https://essayforum.com/writing/useful-harmful-chemicals-food-80021/,Argumentative,3,3,3,3,12
3274,https://essayforum.com/writing/museums-art-galleries-needed-technology-89394/,Argumentative,3,3,3,4,13
3275,https://essayforum.com/writing/eating-local-food-regions-79888/,Argumentative,3,4,3,4,14
3276,https://essayforum.com/writing/people-opinions-differ-homework-necessary-85911/,Argumentative,3,4,3,4,14
3277,https://essayforum.com/writing/mandatory-history-courses-students-relying-91850/,Argumentative,3,3,3,4,13
3278,https://essayforum.com/writing/issue-protecting-wild-animals-give-opinion-85900/,Argumentative,3,4,3,4,14
3279,https://essayforum.com/writing/ways-study-university-students-87257/,Argumentative,3,4,3,4,14
3280,https://essayforum.com/writing/computers-argued-important-invention-last-80833/,Argumentative,2,3,3,3,11
3281,https://essayforum.com/writing/people-interact-neighbors-harming-communities-88379/,Analytical,3,4,3,4,14
3282,https://essayforum.com/writing/difficult-imagine-life-music-traditional-75799/,Argumentative,2,3,2,3,10
3283,https://essayforum.com/writing/students-primarily-taught-academic-91694/,Argumentative,3,3,3,4,13
3284,https://essayforum.com/writing/write-advantages-disadvantages-internet-96111/,Argumentative,3,4,3,2,12
3285,https://essayforum.com/writing/taking-part-team-sports-best-way-educate-94299/,Argumentative,2,3,3,3,11
3286,https://essayforum.com/writing/artificial-environments-positive-negative-75514/,Argumentative,3,4,3,4,14
3287,https://essayforum.com/writing/freedom-necessary-free-society-extend-agree-92596/,Argumentative,4,4,3,4,15
3288,https://essayforum.com/writing/overconsumption-natural-resources-dangers-88241/,Argumentative,2,3,3,2,10
3289,https://essayforum.com/writing/birth-play-major-role-one-personality-86470/,Argumentative,2,3,3,4,12
3290,https://essayforum.com/writing/harm-fume-gases-private-cars-bring-serious-77152/,Argumentative,2,4,2,4,12
3291,https://essayforum.com/writing/reasons-keys-recent-situations-local-86830/,Argumentative,3,3,3,4,13
3292,https://essayforum.com/writing/price-increase-fattening-foods-solve-93258/,Argumentative,2,3,3,4,12
3293,https://essayforum.com/writing/believe-nuclear-weapons-benefit-world-large-92540/,Argumentative,4,4,4,4,16
3294,https://essayforum.com/writing/challenging-life-country-communicate-via-80399/,Argumentative,3,3,3,4,13
3295,https://essayforum.com/writing/food-shortage-prevalent-despite-using-modern-92368/,Argumentative,3,4,4,4,15
3296,https://essayforum.com/writing/plastic-waste-polluting-world-city-94462/,Argumentative,3,4,3,4,14
3297,https://essayforum.com/writing/miss-grand-international-comes-home-north-73971/,Informative,1,4,1,1,7
3298,https://essayforum.com/writing/important-function-music-relieving-people-94531/,Argumentative,3,4,3,4,14
3299,https://essayforum.com/writing/unbalance-labor-source-controversial-76714/,Argumentative,3,3,3,4,13
3300,https://essayforum.com/writing/main-causes-effects-measures-childhood-90533/,Argumentative,2,4,3,4,13
3301,https://essayforum.com/writing/part-reading-printed-newspapers-books-91266/,Argumentative,3,4,3,4,14
3302,https://essayforum.com/writing/giving-tips-sister-simple-ways-save-money-75583/,Argumentative,3,4,3,4,14
3303,https://essayforum.com/writing/businesses-emphasise-products-new-way-93537/,Argumentative,3,3,3,4,13
3304,https://essayforum.com/writing/ietls-education-94458/,Argumentative,3,4,3,4,14
3305,https://essayforum.com/writing/lot-people-better-life-requires-good-amount-73516/,Informative,3,3,3,4,13
3306,https://essayforum.com/writing/unsupervised-social-media-usage-youngsters-87657/,Argumentative,3,3,3,4,13
3307,https://essayforum.com/writing/success-hard-work-luck-96138/,Argumentative,2,3,2,2,9
3308,https://essayforum.com/writing/problem-solution-causes-crime-social-75611/,Argumentative,3,4,4,4,15
3309,https://essayforum.com/writing/map-potrays-development-town-93514/,Informative,1,3,2,1,7
3310,https://essayforum.com/writing/recent-days-shopping-considered-94047/,Argumentative,3,3,4,4,14
3311,https://essayforum.com/writing/advantages-disadvantages-living-90493/,Argumentative,3,3,4,4,14
3312,https://essayforum.com/writing/topic-well-prepared-strength-fitness-mental-91318/,Argumentative,3,4,3,4,14
3313,https://essayforum.com/writing/quality-life-large-cities-becoming-worse-90586/,Cause-Effect,2,3,3,4,12
3314,https://essayforum.com/writing/discovering-isolated-natural-places-nothing-90556/,Argumentative,3,3,3,4,13
3315,https://essayforum.com/writing/dilemma-studying-higher-education-getting-job-87990/,Argumentative,2,3,3,4,12
3316,https://essayforum.com/writing/look-one-health-social-benefits-95218/,Argumentative,3,4,3,4,14
3317,https://essayforum.com/writing/myriad-people-believe-physically-harmful-80810/,Argumentative,3,4,4,4,15
3318,https://essayforum.com/writing/discipline-growing-problem-modern-schools-94073/,Argumentative,3,4,3,3,13
3319,https://essayforum.com/writing/education-parents-diversity-best-75839/,Argumentative,3,4,3,4,14
3320,https://essayforum.com/writing/summary-illegal-miners-ghana-moving-74356/,Argumentative,3,3,1,2,9
3321,https://essayforum.com/writing/sugar-based-drinks-popular-countries-caused-94278/,Argumentative,3,4,4,4,15
3322,https://essayforum.com/writing/notable-increase-delinquent-act-concern-72204/,Argumentative,3,4,4,4,15
3323,https://essayforum.com/writing/sample-answer-acceptance-86317/,Argumentative,2,3,3,4,12
3324,https://essayforum.com/writing/same-educational-opportunity-given-gender-76421/,Argumentative,2,3,3,4,12
3325,https://essayforum.com/writing/consumers-using-sugary-beverages-addressed-94814/,Argumentative,3,4,3,4,14
3326,https://essayforum.com/writing/words-write-paragraph-advantages-living-city-81465/,Argumentative,2,3,3,2,10
3327,https://essayforum.com/writing/discussion-men-women-parenting-skills-87822/,Argumentative,2,3,3,4,12
3328,https://essayforum.com/writing/best-pets-92338/,Argumentative,3,4,2,3,12
3329,https://essayforum.com/writing/unisex-educational-institutions-better-single-94496/,Argumentative,3,4,3,4,14
3330,https://essayforum.com/writing/pursue-dream-88041/,Argumentative,3,3,3,4,13
3331,https://essayforum.com/writing/opinions-constructing-new-existing-79353/,Argumentative,2,4,3,2,11
3332,https://essayforum.com/writing/views-opinion-holding-events-beneficial-90320/,Argumentative,2,3,3,4,12
3333,https://essayforum.com/writing/people-told-internet-important-inventions-88130/,Argumentative,3,3,3,4,13
3334,https://essayforum.com/writing/arts-good-government-investment-79082/,Argumentative,3,4,4,4,15
3335,https://essayforum.com/writing/problems-caused-action-movies-87532/,Argumentative,3,3,3,3,12
3336,https://essayforum.com/writing/teachers-role-behaviour-students-94623/,Argumentative,3,3,3,3,12
3337,https://essayforum.com/writing/parent-insistence-children-reasons-negative-88720/,Argumentative,3,4,4,4,15
3338,https://essayforum.com/writing/higher-number-youngsters-move-developed-poorer-91174/,Argumentative,3,4,3,4,14
3339,https://essayforum.com/writing/ietls-sponsor-national-sport-teams-76398/,Argumentative,3,3,3,3,12
3340,https://essayforum.com/writing/increasing-cost-fuels-best-way-solve-world-94807/,Argumentative,3,3,3,4,13
3341,https://essayforum.com/writing/using-alternative-medicines-treatments-94036/,Argumentative,2,3,3,4,12
3342,https://essayforum.com/writing/technology-traditional-cultures-incompatible-86321/,Argumentative,2,4,3,4,13
3343,https://essayforum.com/writing/advantages-disadvantages-living-number-places-94733/,Argumentative,3,3,3,4,13
3344,https://essayforum.com/writing/vietnamese-society-changed-significantly-past-92372/,Argumentative,3,4,3,4,14
3345,https://essayforum.com/writing/development-make-human-labour-obsolete-92192/,Argumentative,3,4,3,4,14
3346,https://essayforum.com/writing/negative-effects-fast-food-91651/,Argumentative,2,4,3,4,13
3347,https://essayforum.com/writing/believed-bad-circumstance-best-90608/,Argumentative,3,4,3,4,14
3348,https://essayforum.com/writing/sugar-based-drinks-trend-mordern-life-94248/,Argumentative,3,3,3,4,13
3349,https://essayforum.com/writing/think-development-technology-positive-92987/,Argumentative,3,4,3,4,14
3350,https://essayforum.com/writing/computer-skills-three-integral-subjects-taught-79434/,Argumentative,3,4,3,4,14
3351,https://essayforum.com/writing/people-claim-enough-waste-home-75069/,Argumentative,3,2,3,4,12
3352,https://essayforum.com/writing/online-shopping-increasing-90571/,Argumentative,3,4,3,4,14
3353,https://essayforum.com/writing/dangerous-automobile-drivers-85816/,Argumentative,3,3,3,4,13
3354,https://essayforum.com/writing/living-foreign-country-cause-serious-social-91854/,Argumentative,3,4,3,4,14
3355,https://essayforum.com/writing/advantages-disadvantages-using-public-95224/,Argumentative,3,4,3,4,14
3356,https://essayforum.com/writing/modern-lifestyle-means-parents-little-86532/,Argumentative,3,4,2,4,13
3357,https://essayforum.com/writing/try-hard-enough-achieve-something-89004/,Argumentative,4,4,3,4,15
